District,Region,AC Name,AC No,AC_Type,Year,Rank,Candidate Name,Party,Votes,Candidate_Type,Valid_Votes,Electors,Turnout_Percentage,Voteshare Percentage,Margin Per,Margin
MUZAFFARNAGAR,Pashchimanchal,KHATAULI,15,GEN,2022,6,None Of The Above,NOTA,824,,221969,318692,69.65,0.37,44.97339719,99827
MUZAFFARNAGAR,Pashchimanchal,KHATAULI,15,GEN,2022,7,YAJPAL SINGH RATHI,IND,601,,221969,318692,69.65,0.27,45.07386167,100050
MUZAFFARNAGAR,Pashchimanchal,KHATAULI,15,GEN,2022,8,BABLU RAM,Bharatiya Sarvodaya Kranti Party,595,,221969,318692,69.65,0.27,45.07656475,100056
MUZAFFARNAGAR,Pashchimanchal,KHATAULI,15,GEN,2022,9,PRAMOD ARYA,IND,545,,221969,318692,69.65,0.25,45.09909041,100106
MUZAFFARNAGAR,Pashchimanchal,KHATAULI,15,GEN,2022,10,SELU,SHS,537,,221969,318692,69.65,0.24,45.10269452,100114
MUZAFFARNAGAR,Pashchimanchal,KHATAULI,15,GEN,2022,11,RAJU BHATIA,Pichhra Samaj Party,235,,221969,318692,69.65,0.11,45.23874956,100416
MUZAFFARNAGAR,Pashchimanchal,KHATAULI,15,GEN,2022,12,SATYAVEER SINGH,IND,211,,221969,318692,69.65,0.1,45.24956188,100440
MUZAFFARNAGAR,Pashchimanchal,MEERAPUR,16,GEN,2022,1,Chandan Chauhan,RLD,107421,,216692,315647,68.65,49.57,-12.6354457,-27380
MUZAFFARNAGAR,Pashchimanchal,MEERAPUR,16,GEN,2022,2,PRASHANT CHAUDHARY,BJP,80041,,216692,315647,68.65,36.94,12.6354457,27380
MUZAFFARNAGAR,Pashchimanchal,MEERAPUR,16,GEN,2022,3,MO. SALIM,BSP,23797,,216692,315647,68.65,10.98,38.59118011,83624
MUZAFFARNAGAR,Pashchimanchal,MEERAPUR,16,GEN,2022,4,UMESH,ASPKR,1628,,216692,315647,68.65,0.75,48.82183006,105793
MUZAFFARNAGAR,Pashchimanchal,MEERAPUR,16,GEN,2022,5,JAMIL AHMAD,INC,1258,,216692,315647,68.65,0.58,48.99257933,106163
MUZAFFARNAGAR,Pashchimanchal,MEERAPUR,16,GEN,2022,6,None Of The Above,NOTA,888,,216692,315647,68.65,0.41,49.1633286,106533
MUZAFFARNAGAR,Pashchimanchal,MEERAPUR,16,GEN,2022,7,SHAH ALAM,IND,410,,216692,315647,68.65,0.19,49.38391819,107011
MUZAFFARNAGAR,Pashchimanchal,MEERAPUR,16,GEN,2022,8,KM. PRITI,Rashtra Nirman Party,309,,216692,315647,68.65,0.14,49.43052812,107112
MUZAFFARNAGAR,Pashchimanchal,MEERAPUR,16,GEN,2022,9,MADAN PAL,IND,283,,216692,315647,68.65,0.13,49.44252672,107138
MUZAFFARNAGAR,Pashchimanchal,MEERAPUR,16,GEN,2022,10,HEM LATA,IND,262,,216692,315647,68.65,0.12,49.45221789,107159
MUZAFFARNAGAR,Pashchimanchal,MEERAPUR,16,GEN,2022,11,AMIT KUMAR,IND,252,,216692,315647,68.65,0.12,49.45683274,107169
MUZAFFARNAGAR,Pashchimanchal,MEERAPUR,16,GEN,2022,12,PRAVEZ ALAM,Rashtriya Samaj Dal (R),143,,216692,315647,68.65,0.07,49.50713455,107278
BIJNOR,ROHILKHAND,NAJIBABAD,17,GEN,2022,1,TASLEEM AHMAD,SP,102675,,232615,347601,66.92,44.14,-10.21860155,-23770
BIJNOR,ROHILKHAND,NAJIBABAD,17,GEN,2022,2,RAJA BHARATENDRA SINGH,BJP,78905,,232615,347601,66.92,33.92,10.21860155,23770
BIJNOR,ROHILKHAND,NAJIBABAD,17,GEN,2022,3,SHAHNAWAZ ALAM,BSP,44727,,232615,347601,66.92,19.23,24.91154913,57948
BIJNOR,ROHILKHAND,NAJIBABAD,17,GEN,2022,4,MOHD SALEEM ANSARI,INC,1958,,232615,347601,66.92,0.84,43.29772371,100717
BIJNOR,ROHILKHAND,NAJIBABAD,17,GEN,2022,5,None Of The Above,NOTA,1372,,232615,347601,66.92,0.59,43.54964211,101303
BIJNOR,ROHILKHAND,NAJIBABAD,17,GEN,2022,6,MOHD DANISH,ASPKR,575,,232615,347601,66.92,0.25,43.89226834,102100
BIJNOR,ROHILKHAND,NAJIBABAD,17,GEN,2022,7,HAMID HUSAIN,IND,477,,232615,347601,66.92,0.21,43.93439804,102198
BIJNOR,ROHILKHAND,NAJIBABAD,17,GEN,2022,8,MO. UMAR,Gareeb Kranti Party,435,,232615,347601,66.92,0.19,43.95245363,102240
BIJNOR,ROHILKHAND,NAJIBABAD,17,GEN,2022,9,SHARVAN RAJPUT,AAAP,422,,232615,347601,66.92,0.18,43.95804226,102253
BIJNOR,ROHILKHAND,NAJIBABAD,17,GEN,2022,10,OM PRAKASH,IND,357,,232615,347601,66.92,0.15,43.98598543,102318
BIJNOR,ROHILKHAND,NAJIBABAD,17,GEN,2022,11,SHAHNAWAZ,IND,311,,232615,347601,66.92,0.13,44.00576059,102364
BIJNOR,ROHILKHAND,NAJIBABAD,17,GEN,2022,12,BEGRAJ,Rashtriya mahan Gantantra Party,208,,232615,347601,66.92,0.09,44.05003977,102467
BIJNOR,ROHILKHAND,NAJIBABAD,17,GEN,2022,13,BHUPENDRA SINGH,Ambedkar Samaj Party,193,,232615,347601,66.92,0.08,44.05648819,102482
BIJNOR,ROHILKHAND,NAGINA,18,SC,2022,1,MANOJ KUMAR PARAS,SP,97155,,223282,347358,64.28,43.51,-11.84645426,-26451
BIJNOR,ROHILKHAND,NAGINA,18,SC,2022,2,DR YASHWANT SINGH,BJP,70704,,223282,347358,64.28,31.67,11.84645426,26451
BIJNOR,ROHILKHAND,NAGINA,18,SC,2022,3,BRAJPAL,BSP,40164,,223282,347358,64.28,17.99,25.52422497,56991
BIJNOR,ROHILKHAND,NAGINA,18,SC,2022,4,LALITA,AIMIM,9515,,223282,347358,64.28,4.26,39.25081287,87640
BIJNOR,ROHILKHAND,NAGINA,18,SC,2022,5,SHRIMATI HENREITA,INC,1685,,223282,347358,64.28,0.75,42.75758906,95470
BIJNOR,ROHILKHAND,NAGINA,18,SC,2022,6,None Of The Above,NOTA,1183,,223282,347358,64.28,0.53,42.98241685,95972
BIJNOR,ROHILKHAND,NAGINA,18,SC,2022,7,BRIJPAL SINGH,IND,853,,223282,347358,64.28,0.38,43.13021202,96302
BIJNOR,ROHILKHAND,NAGINA,18,SC,2022,8,SUNIL KUMAR,IND,532,,223282,347358,64.28,0.24,43.27397641,96623
BIJNOR,ROHILKHAND,NAGINA,18,SC,2022,9,CHANDRAVEER SINGH,IND,367,,223282,347358,64.28,0.16,43.34787399,96788
BIJNOR,ROHILKHAND,NAGINA,18,SC,2022,10,ABHINAY KUMAR,Peoples Party of India (Democratic),366,,223282,347358,64.28,0.16,43.34832185,96789
BIJNOR,ROHILKHAND,NAGINA,18,SC,2022,11,VIKAS KUMAR,ASPKR,308,,223282,347358,64.28,0.14,43.37429797,96847
BIJNOR,ROHILKHAND,NAGINA,18,SC,2022,12,TEJ SINGH,Ambedkar Samaj Party,226,,223282,347358,64.28,0.1,43.41102283,96929
BIJNOR,ROHILKHAND,NAGINA,18,SC,2022,13,ARJUN SINGH,AAAP,224,,223282,347358,64.28,0.1,43.41191856,96931
BIJNOR,ROHILKHAND,BARHAPUR,19,GEN,2022,1,KUNWAR SUSHANT SINGH,BJP,100100,,240760,359934,66.89,41.58,-5.95821565,-14345
BIJNOR,ROHILKHAND,BARHAPUR,19,GEN,2022,2,KAPIL KUMAR,SP,85755,,240760,359934,66.89,35.62,5.95821565,14345
BIJNOR,ROHILKHAND,BARHAPUR,19,GEN,2022,3,MOHAMMED GHAZI,BSP,46638,,240760,359934,66.89,19.37,22.20551587,53462
BIJNOR,ROHILKHAND,BARHAPUR,19,GEN,2022,4,AHASAN ALI,INC,1452,,240760,359934,66.89,0.6,40.97358365,98648
BIJNOR,ROHILKHAND,BARHAPUR,19,GEN,2022,5,MOHIUDDIN ANSARI,AIMIM,1019,,240760,359934,66.89,0.42,41.1534308,99081
BIJNOR,ROHILKHAND,BARHAPUR,19,GEN,2022,6,ANIL KUMAR,IND,858,,240760,359934,66.89,0.36,41.22030238,99242
BIJNOR,ROHILKHAND,BARHAPUR,19,GEN,2022,7,IJAHAR,ASPKR,857,,240760,359934,66.89,0.36,41.22071773,99243
BIJNOR,ROHILKHAND,BARHAPUR,19,GEN,2022,8,None Of The Above,NOTA,849,,240760,359934,66.89,0.35,41.22404054,99251
BIJNOR,ROHILKHAND,BARHAPUR,19,GEN,2022,9,HIRDESH KUMAR,Peoples Party of India (Democratic),792,,240760,359934,66.89,0.33,41.24771557,99308
BIJNOR,ROHILKHAND,BARHAPUR,19,GEN,2022,10,CHANDRAPAL,Loktanter Suraksha Party,671,,240760,359934,66.89,0.28,41.29797309,99429
BIJNOR,ROHILKHAND,BARHAPUR,19,GEN,2022,11,SHABNAM NAZ,IND,453,,240760,359934,66.89,0.19,41.38851969,99647
BIJNOR,ROHILKHAND,BARHAPUR,19,GEN,2022,12,NIRMAL MISHRA,AAAP,438,,240760,359934,66.89,0.18,41.39474996,99662
BIJNOR,ROHILKHAND,BARHAPUR,19,GEN,2022,13,RAJIYA,Bhartiya Jan Samman Party,337,,240760,359934,66.89,0.14,41.43670045,99763
BIJNOR,ROHILKHAND,BARHAPUR,19,GEN,2022,14,PADAM SINGH,Jan Adhikar Party,288,,240760,359934,66.89,0.12,41.45705267,99812
BIJNOR,ROHILKHAND,BARHAPUR,19,GEN,2022,15,KHOOB SINGH,Pichhra Samaj Party,253,,240760,359934,66.89,0.11,41.47158997,99847
BIJNOR,ROHILKHAND,DHAMPUR,20,GEN,2022,1,ASHOK KUMAR RANA,BJP,81791,,205067,303667,67.53,39.89,-0.098992037,-203
BIJNOR,ROHILKHAND,DHAMPUR,20,GEN,2022,2,NAIM UL HASAN,SP,81588,,205067,303667,67.53,39.79,0.098992037,203
BIJNOR,ROHILKHAND,DHAMPUR,20,GEN,2022,3,THAKUR MOOLCHAND CHAUHAN,BSP,38993,,205067,303667,67.53,19.01,20.87025216,42798
BIJNOR,ROHILKHAND,DHAMPUR,20,GEN,2022,4,None Of The Above,NOTA,834,,205067,303667,67.53,0.41,39.47831684,80957
BIJNOR,ROHILKHAND,DHAMPUR,20,GEN,2022,5,HUSSAIN AHMAD,INC,790,,205067,303667,67.53,0.39,39.49977324,81001
BIJNOR,ROHILKHAND,DHAMPUR,20,GEN,2022,6,VIVEK KUMAR,ASPKR,574,,205067,303667,67.53,0.28,39.60510467,81217
BIJNOR,ROHILKHAND,DHAMPUR,20,GEN,2022,7,MEETAN,Pichhra Samaj Party,306,,205067,303667,67.53,0.15,39.73579367,81485
BIJNOR,ROHILKHAND,DHAMPUR,20,GEN,2022,8,ARUN KUMAR GAHLOT,AAAP,191,,205067,303667,67.53,0.09,39.7918729,81600
BIJNOR,ROHILKHAND,NEHTAUR,21,SC,2022,1,OMKUMAR,BJP,77935,,199914,305072,65.53,38.98,-0.129055494,-258
BIJNOR,ROHILKHAND,NEHTAUR,21,SC,2022,2,MUNSHIRAM,RLD,77677,,199914,305072,65.53,38.86,0.129055494,258
BIJNOR,ROHILKHAND,NEHTAUR,21,SC,2022,3,PRIYA SINGH,BSP,38020,,199914,305072,65.53,19.02,19.96608542,39915
BIJNOR,ROHILKHAND,NEHTAUR,21,SC,2022,4,MEENAKSHI,INC,1343,,199914,305072,65.53,0.67,38.31247436,76592
BIJNOR,ROHILKHAND,NEHTAUR,21,SC,2022,5,ALOK KUMAR,ASPKR,1338,,199914,305072,65.53,0.67,38.31497544,76597
BIJNOR,ROHILKHAND,NEHTAUR,21,SC,2022,6,None Of The Above,NOTA,1057,,199914,305072,65.53,0.53,38.45553588,76878
BIJNOR,ROHILKHAND,NEHTAUR,21,SC,2022,7,PRATAP SINGH,Bhartiya Damitjan Party,556,,199914,305072,65.53,0.28,38.70614364,77379
BIJNOR,ROHILKHAND,NEHTAUR,21,SC,2022,8,DILAWAR,Peoples Party of India (Democratic),451,,199914,305072,65.53,0.23,38.75866623,77484
BIJNOR,ROHILKHAND,NEHTAUR,21,SC,2022,9,RISHIPAL,IND,448,,199914,305072,65.53,0.22,38.76016687,77487
BIJNOR,ROHILKHAND,NEHTAUR,21,SC,2022,10,OMKAR SINGH,Rashtrawadi Janlok Party (Satya),401,,199914,305072,65.53,0.2,38.78367698,77534
BIJNOR,ROHILKHAND,NEHTAUR,21,SC,2022,11,GITA,Ambedkar Samaj Party,357,,199914,305072,65.53,0.18,38.80568645,77578
BIJNOR,ROHILKHAND,NEHTAUR,21,SC,2022,12,VISHAL KUMAR,AAAP,331,,199914,305072,65.53,0.17,38.81869204,77604
BIJNOR,ROHILKHAND,BIJNOR,22,GEN,2022,1,Suchi,BJP,97165,,252142,392744,64.2,38.54,-0.573089767,-1445
BIJNOR,ROHILKHAND,BIJNOR,22,GEN,2022,2,Neeraj Chaudhary,RLD,95720,,252142,392744,64.2,37.96,0.573089767,1445
BIJNOR,ROHILKHAND,BIJNOR,22,GEN,2022,3,Ruchi Vira,BSP,52035,,252142,392744,64.2,20.64,17.89864441,45130
BIJNOR,ROHILKHAND,BIJNOR,22,GEN,2022,4,Munir Ahmed,AIMIM,2290,,252142,392744,64.2,0.91,37.62760667,94875
BIJNOR,ROHILKHAND,BIJNOR,22,GEN,2022,5,None Of The Above,NOTA,1114,,252142,392744,64.2,0.44,38.09401052,96051
BIJNOR,ROHILKHAND,BIJNOR,22,GEN,2022,6,Amiruddin,Bhartiya Jan Samman Party,661,,252142,392744,64.2,0.26,38.27367119,96504
BIJNOR,ROHILKHAND,BIJNOR,22,GEN,2022,7,Gaurav Kumar,Peoples Party of India (Democratic),616,,252142,392744,64.2,0.24,38.29151827,96549
BIJNOR,ROHILKHAND,BIJNOR,22,GEN,2022,8,Mohan Lal,IND,521,,252142,392744,64.2,0.21,38.32919545,96644
BIJNOR,ROHILKHAND,BIJNOR,22,GEN,2022,9,Mamun Ul Haq Urf Adil Naeem,ASPKR,500,,252142,392744,64.2,0.2,38.33752409,96665
BIJNOR,ROHILKHAND,BIJNOR,22,GEN,2022,10,Vineet,AAAP,399,,252142,392744,64.2,0.16,38.37758089,96766
BIJNOR,ROHILKHAND,BIJNOR,22,GEN,2022,11,Jitendra Kumar,IND,382,,252142,392744,64.2,0.15,38.38432312,96783
BIJNOR,ROHILKHAND,BIJNOR,22,GEN,2022,12,Umesh Chand,IND,328,,252142,392744,64.2,0.13,38.40573962,96837
BIJNOR,ROHILKHAND,BIJNOR,22,GEN,2022,13,Archana Chaudhary,IND,212,,252142,392744,64.2,0.08,38.45174545,96953
BIJNOR,ROHILKHAND,BIJNOR,22,GEN,2022,14,Udai Veer Singh,IND,199,,252142,392744,64.2,0.08,38.45690127,96966
BIJNOR,ROHILKHAND,CHANDPUR,23,GEN,2022,1,SWAMI OMVESH,SP,90522,,224374,326504,68.72,40.34,-0.104290158,-234
BIJNOR,ROHILKHAND,CHANDPUR,23,GEN,2022,2,KAMLESH SAINI,BJP,90288,,224374,326504,68.72,40.24,0.104290158,234
BIJNOR,ROHILKHAND,CHANDPUR,23,GEN,2022,3,SHAKEEL AHMAD,BSP,37359,,224374,326504,68.72,16.65,23.69392176,53163
BIJNOR,ROHILKHAND,CHANDPUR,23,GEN,2022,4,YASIR ARAFAT,AIMIM,1586,,224374,326504,68.72,0.71,39.63739114,88936
BIJNOR,ROHILKHAND,CHANDPUR,23,GEN,2022,5,UDAY TYAGI,INC,1484,,224374,326504,68.72,0.66,39.68285095,89038
BIJNOR,ROHILKHAND,CHANDPUR,23,GEN,2022,6,None Of The Above,NOTA,854,,224374,326504,68.72,0.38,39.96363215,89668
BIJNOR,ROHILKHAND,CHANDPUR,23,GEN,2022,7,AJAY PAL SINGH,Peoples Party of India (Democratic),755,,224374,326504,68.72,0.34,40.00775491,89767
BIJNOR,ROHILKHAND,CHANDPUR,23,GEN,2022,8,VIJAY PAL SINGH,IND,426,,224374,326504,68.72,0.19,40.15438509,90096
BIJNOR,ROHILKHAND,CHANDPUR,23,GEN,2022,9,RAVINDRANATH TYAGI,IND,391,,224374,326504,68.72,0.17,40.16998404,90131
BIJNOR,ROHILKHAND,CHANDPUR,23,GEN,2022,10,MANOJ KUMAR,AAAP,364,,224374,326504,68.72,0.16,40.18201752,90158
BIJNOR,ROHILKHAND,CHANDPUR,23,GEN,2022,11,KRISHAN KUMAR,ASPKR,345,,224374,326504,68.72,0.15,40.19048553,90177
BIJNOR,ROHILKHAND,NOORPUR,24,GEN,2022,1,RAM AVATAR SINGH,SP,92574,,213969,325428,65.75,43.27,-2.834522758,-6065
BIJNOR,ROHILKHAND,NOORPUR,24,GEN,2022,2,CHANDRAPRAKASH SINGH,BJP,86509,,213969,325428,65.75,40.43,2.834522758,6065
BIJNOR,ROHILKHAND,NOORPUR,24,GEN,2022,3,JIYAUDDIN,BSP,31300,,213969,325428,65.75,14.63,28.63685861,61274
BIJNOR,ROHILKHAND,NOORPUR,24,GEN,2022,4,None Of The Above,NOTA,946,,213969,325428,65.75,0.44,42.82302577,91628
BIJNOR,ROHILKHAND,NOORPUR,24,GEN,2022,5,BALA,INC,888,,213969,325428,65.75,0.42,42.8501325,91686
BIJNOR,ROHILKHAND,NOORPUR,24,GEN,2022,6,JAHAN ARA,Samajwadi Andolan Party,541,,213969,325428,65.75,0.25,43.01230552,92033
BIJNOR,ROHILKHAND,NOORPUR,24,GEN,2022,7,NAYYAR JAHAN,IND,313,,213969,325428,65.75,0.15,43.11886301,92261
BIJNOR,ROHILKHAND,NOORPUR,24,GEN,2022,8,AMIT KUMAR SINGH,IND,264,,213969,325428,65.75,0.12,43.14176353,92310
BIJNOR,ROHILKHAND,NOORPUR,24,GEN,2022,9,ROVIN KUMAR SHARMA,AAAP,259,,213969,325428,65.75,0.12,43.14410031,92315
BIJNOR,ROHILKHAND,NOORPUR,24,GEN,2022,10,ATUL KUMAR,IND,227,,213969,325428,65.75,0.11,43.15905575,92347
BIJNOR,ROHILKHAND,NOORPUR,24,GEN,2022,11,RAVENDRA KUMAR,Bhartiya Damitjan Party,148,,213969,325428,65.75,0.07,43.19597699,92426
MORADABAD,ROHILKHAND,KANTH,25,GEN,2022,1,Kamal Akhtar,SP,134692,,273839,390417,70.14,49.19,-15.7676591,-43178
MORADABAD,ROHILKHAND,KANTH,25,GEN,2022,2,Rajesh Kumar Singh,BJP,91514,,273839,390417,70.14,33.42,15.7676591,43178
MORADABAD,ROHILKHAND,KANTH,25,GEN,2022,3,Afaq Ali Khan,BSP,36341,,273839,390417,70.14,13.27,35.91562926,98351
MORADABAD,ROHILKHAND,KANTH,25,GEN,2022,4,Raisuddin,AIMIM,2886,,273839,390417,70.14,1.05,48.13266189,131806
MORADABAD,ROHILKHAND,KANTH,25,GEN,2022,5,Kailash Kumar Saini,Loktanter Suraksha Party,2208,,273839,390417,70.14,0.81,48.38025263,132484
MORADABAD,ROHILKHAND,KANTH,25,GEN,2022,6,Mohd Israr,INC,1470,,273839,390417,70.14,0.54,48.64975405,133222
MORADABAD,ROHILKHAND,KANTH,25,GEN,2022,7,None Of The Above,NOTA,1031,,273839,390417,70.14,0.38,48.81006723,133661
MORADABAD,ROHILKHAND,KANTH,25,GEN,2022,8,Omkar Singh,IND,856,,273839,390417,70.14,0.31,48.87397339,133836
MORADABAD,ROHILKHAND,KANTH,25,GEN,2022,9,Mujfafar Khan,IND,743,,273839,390417,70.14,0.27,48.91523852,133949
MORADABAD,ROHILKHAND,KANTH,25,GEN,2022,10,Dushyant Singh,IND,455,,273839,390417,70.14,0.17,49.0204098,134237
MORADABAD,ROHILKHAND,KANTH,25,GEN,2022,11,Rajesh Kumar,RSPS,438,,273839,390417,70.14,0.16,49.02661783,134254
MORADABAD,ROHILKHAND,KANTH,25,GEN,2022,12,Tirilok Chandra Diwaker,AAAP,285,,273839,390417,70.14,0.1,49.08249008,134407
MORADABAD,ROHILKHAND,KANTH,25,GEN,2022,13,Humaira Akhtar,IND,283,,273839,390417,70.14,0.1,49.08322043,134409
MORADABAD,ROHILKHAND,KANTH,25,GEN,2022,14,Mohd Aslam,IND,277,,273839,390417,70.14,0.1,49.0854115,134415
MORADABAD,ROHILKHAND,KANTH,25,GEN,2022,15,Nar Singh Saini,Jan Adhikar Party,204,,273839,390417,70.14,0.07,49.1120695,134488
MORADABAD,ROHILKHAND,KANTH,25,GEN,2022,16,Nadir Ali Mansoori,Peace Party,156,,273839,390417,70.14,0.06,49.12959805,134536
MORADABAD,ROHILKHAND,THAKURDWARA,26,GEN,2022,1,NAVAB JAN,SP,134391,,275608,373250,73.84,48.76,-7.142027808,-19684
MORADABAD,ROHILKHAND,THAKURDWARA,26,GEN,2022,2,AJAY PRATAP SINGH,BJP,114707,,275608,373250,73.84,41.62,7.142027808,19684
MORADABAD,ROHILKHAND,THAKURDWARA,26,GEN,2022,3,MUJAHID ALI,BSP,22163,,275608,373250,73.84,8.04,40.72015326,112228
MORADABAD,ROHILKHAND,THAKURDWARA,26,GEN,2022,4,SALMA AAGA,INC,1508,,275608,373250,73.84,0.55,48.21449305,132883
MORADABAD,ROHILKHAND,THAKURDWARA,26,GEN,2022,5,None Of The Above,NOTA,1061,,275608,373250,73.84,0.38,48.37667992,133330
MORADABAD,ROHILKHAND,THAKURDWARA,26,GEN,2022,6,SHAHNAWAJ,IND,420,,275608,373250,73.84,0.15,48.60925663,133971
MORADABAD,ROHILKHAND,THAKURDWARA,26,GEN,2022,7,MOHD JAVED,IND,363,,275608,373250,73.84,0.13,48.62993817,134028
MORADABAD,ROHILKHAND,THAKURDWARA,26,GEN,2022,8,JALALUDDIN,ASPKR,355,,275608,373250,73.84,0.13,48.63284085,134036
MORADABAD,ROHILKHAND,THAKURDWARA,26,GEN,2022,9,SHAH FAISAL ANSARI,AAAP,319,,275608,373250,73.84,0.12,48.64590288,134072
MORADABAD,ROHILKHAND,THAKURDWARA,26,GEN,2022,10,SURAJ SINGH,Rashtriya Samanta Dal,166,,275608,373250,73.84,0.06,48.7014165,134225
MORADABAD,ROHILKHAND,THAKURDWARA,26,GEN,2022,11,ABID,IND,155,,275608,373250,73.84,0.06,48.70540768,134236
MORADABAD,ROHILKHAND,MORADABAD RURAL,27,GEN,2022,1,MOHD NASIR,SP,143337,,251978,391027,64.44,56.88,-22.54958766,-56820
MORADABAD,ROHILKHAND,MORADABAD RURAL,27,GEN,2022,2,K K MISRA,BJP,86517,,251978,391027,64.44,34.34,22.54958766,56820
MORADABAD,ROHILKHAND,MORADABAD RURAL,27,GEN,2022,3,AKEEL CHOUDHARY,BSP,13598,,251978,391027,64.44,5.4,51.48822516,129739
MORADABAD,ROHILKHAND,MORADABAD RURAL,27,GEN,2022,4,HAJI IKRAM QURESHI,INC,2595,,251978,391027,64.44,1.03,55.85487622,140742
MORADABAD,ROHILKHAND,MORADABAD RURAL,27,GEN,2022,5,MOHID FARGANI,AIMIM,2380,,251978,391027,64.44,0.94,55.94020113,140957
MORADABAD,ROHILKHAND,MORADABAD RURAL,27,GEN,2022,6,None Of The Above,NOTA,1071,,251978,391027,64.44,0.43,56.45969093,142266
MORADABAD,ROHILKHAND,MORADABAD RURAL,27,GEN,2022,7,KAMAL KAPOOR,IND,714,,251978,391027,64.44,0.28,56.60136996,142623
MORADABAD,ROHILKHAND,MORADABAD RURAL,27,GEN,2022,8,AKRAM,ASPKR,475,,251978,391027,64.44,0.19,56.69621951,142862
MORADABAD,ROHILKHAND,MORADABAD RURAL,27,GEN,2022,9,SHEESHPAL,Nagrik Ekta Party,364,,251978,391027,64.44,0.14,56.74027098,142973
MORADABAD,ROHILKHAND,MORADABAD RURAL,27,GEN,2022,10,ISHRAT ALI,AAAP,272,,251978,391027,64.44,0.11,56.7767821,143065
MORADABAD,ROHILKHAND,MORADABAD RURAL,27,GEN,2022,11,LUBNA SUHEL,IND,243,,251978,391027,64.44,0.1,56.78829104,143094
MORADABAD,ROHILKHAND,MORADABAD RURAL,27,GEN,2022,12,VIVEK KUMAR BHATNAGAR,Lok Janshakti Party(Ram Vilas),159,,251978,391027,64.44,0.06,56.82162728,143178
MORADABAD,ROHILKHAND,MORADABAD RURAL,27,GEN,2022,13,SHISHUPAL SINGH,SUCI,141,,251978,391027,64.44,0.06,56.82877077,143196
MORADABAD,ROHILKHAND,MORADABAD RURAL,27,GEN,2022,14,AYYOOB,Peace Party,112,,251978,391027,64.44,0.04,56.84027971,143225
MORADABAD,ROHILKHAND,MORADABAD,28,GEN,2022,1,RITESH KUMAR GUPTA,BJP,148384,,321704,530777,60.61,46.12,-0.243080596,-782
MORADABAD,ROHILKHAND,MORADABAD,28,GEN,2022,2,MOHD YUSUF ANSARI,SP,147602,,321704,530777,60.61,45.88,0.243080596,782
MORADABAD,ROHILKHAND,MORADABAD,28,GEN,2022,3,IRSHAD HUSSAIN,BSP,14013,,321704,530777,60.61,4.36,41.76852013,134371
MORADABAD,ROHILKHAND,MORADABAD,28,GEN,2022,4,RIZWAN QURESHI,INC,5351,,321704,530777,60.61,1.66,44.46105737,143033
MORADABAD,ROHILKHAND,MORADABAD,28,GEN,2022,5,WAQI RASHEED,AIMIM,2661,,321704,530777,60.61,0.83,45.29722975,145723
MORADABAD,ROHILKHAND,MORADABAD,28,GEN,2022,6,None Of The Above,NOTA,1400,,321704,530777,60.61,0.44,45.68920498,146984
MORADABAD,ROHILKHAND,MORADABAD,28,GEN,2022,7,ARUN PRAKASH SINGH,AAAP,798,,321704,530777,60.61,0.25,45.87633352,147586
MORADABAD,ROHILKHAND,MORADABAD,28,GEN,2022,8,Avinash Chandra,SUCI,558,,321704,530777,60.61,0.17,45.95093626,147826
MORADABAD,ROHILKHAND,MORADABAD,28,GEN,2022,9,VIPIN,SHS,355,,321704,530777,60.61,0.11,46.01403775,148029
MORADABAD,ROHILKHAND,MORADABAD,28,GEN,2022,10,SHAMSHAD AHMAD,IND,323,,321704,530777,60.61,0.1,46.02398478,148061
MORADABAD,ROHILKHAND,MORADABAD,28,GEN,2022,11,MOHD DANISH,ASPKR,259,,321704,530777,60.61,0.08,46.04387885,148125
MORADABAD,ROHILKHAND,KUNDARKI,29,GEN,2022,1,ZIA UR REHMAN,SP,125792,,271785,381399,71.26,46.28,-15.8809353,-43162
MORADABAD,ROHILKHAND,KUNDARKI,29,GEN,2022,2,KAMAL KUMAR,BJP,82630,,271785,381399,71.26,30.4,15.8809353,43162
MORADABAD,ROHILKHAND,KUNDARKI,29,GEN,2022,3,MOHD. RIZWAN,BSP,42742,,271785,381399,71.26,15.73,30.55724194,83050
MORADABAD,ROHILKHAND,KUNDARKI,29,GEN,2022,4,MOHD. VARISH,AIMIM,14251,,271785,381399,71.26,5.24,41.04016042,111541
MORADABAD,ROHILKHAND,KUNDARKI,29,GEN,2022,5,None Of The Above,NOTA,1787,,271785,381399,71.26,0.66,45.62613831,124005
MORADABAD,ROHILKHAND,KUNDARKI,29,GEN,2022,6,DARAKSHA BEGUM,INC,1716,,271785,381399,71.26,0.63,45.6522619,124076
MORADABAD,ROHILKHAND,KUNDARKI,29,GEN,2022,7,JABIR HUSAIN,AAAP,977,,271785,381399,71.26,0.36,45.924168,124815
MORADABAD,ROHILKHAND,KUNDARKI,29,GEN,2022,8,SHAHNAWAZ,IND,555,,271785,381399,71.26,0.2,46.07943779,125237
MORADABAD,ROHILKHAND,KUNDARKI,29,GEN,2022,9,MUSLIM AHMAD,IND,441,,271785,381399,71.26,0.16,46.12138271,125351
MORADABAD,ROHILKHAND,KUNDARKI,29,GEN,2022,10,VIPIN KUMAR,SHS,350,,271785,381399,71.26,0.13,46.15486506,125442
